anio,caso,medio,link,fase_produccion,objetivo,pais,categoria,fecha,fase
2019.0,La robótica entra en las clases de introducción al periodismo.,Lehigh University,https://phys.org/news/2019-07-robots-first-year-intro-journalism-class.html,,,Estados Unidos,Sin categoría,2019-06-01,Sin fase
2019.0,Los títulos de The Times reducen la pérdida de suscriptores con correos personalizados de un bot llamado James.,The Times of London,https://www.pressgazette.co.uk/times-titles-halve-digital-subscriber-churn-with-tailored-emails-from-ai-named-james/,Distribución,,Reino Unido,Sin categoría,2019-05-27,Distribución
2019.0,Full Fact obtiene 2 millones de Google para combatir la desinformación con IA.,Full Fact,https://www.journalism.co.uk/news/fact-checkers-full-fact-win-2-million-google-ai-grant/s2/a739073/,Previa,,Reino Unido,Sin categoría,2019-05-20,Previa
2019.0,La IA aprende a escribir titulares (pero no este).,Axios,https://www.axios.com/ai-learns-write-headlines-e578a9ba-1e29-4b15-a809-22437e9691ea.html,Producción,,Estados Unidos,Sin categoría,2019-05-16,Producción
2019.0,Sky News utiliza reconocimiento facial e IA para descargar a los redactores.,Sky News,https://www.journalism.co.uk/news/sky-news-embraces-ai-tools/s2/a738749/,Producción,,Reino Unido,Sin categoría,2019-05-14,Producción
2019.0,Construimos una máquina de reconocimiento facial sorprendente (pero legal).,The New York Times,https://www.nytimes.com/interactive/2019/04/16/opinion/facial-recognition-new-york-city.html?,,,Estados Unidos,Sin categoría,2019-04-16,Sin fase
2019.0,IA para detectar helicópteros sobrevolando.,Quartz,https://qz.ai/spotting-circling-helicopters/,,,Estados Unidos,Sin categoría,2019-04-05,Sin fase
2019.0,Los periodistas locales de EE. UU. aprenden sobre IA gracias a una beca de 100.000 dólares.,Newmark J-School at CUNY,https://www.journalism.co.uk/news/us-community-journalists-will-learn-all-about-algorithms-thanks-to-100k-ai-ethics-grant/s2/a736789/,,,Estados Unidos,Sin categoría,2019-04-03,Sin fase
2019.0,Investigación impulsada por IA: disección de un caso real.,Artificial Informer,https://artificialinformer.com/issue-one/dissecting-a-machine-learning-powered-investigation.html,Previa,,Estados Unidos,Sin categoría,2019-04-01,Previa
2019.0,¿Qué pasa cuando los bots editan?,United Robots,https://www.journalism.co.uk/news/nordic-news-organisations-shows-that-robot-journalism-can-make-personalisation-pay/s2/a736534/,Producción,,Suecia,Sin categoría,2019-03-28,Producción
2019.0,Identificación de sesgos en las noticias.,Schibsted,https://schibsted.com/2020/03/24/reaching-diversity-in-the-news/,,,Países nórdicos,Sin categoría,2019-03-24,Sin fase
2019.0,Periodismo semiautomatizado en BBC News: historias en cifras.,BBC,https://medium.com/bbc-news-labs/stories-by-numbers-how-bbc-news-is-experimenting-with-automated-journalism-3d8595a88852,Producción,,Reino Unido,Sin categoría,2019-03-22,Producción
2019.0,El País utiliza IA para reducir la toxicidad en los comentarios.,El País,https://www.blog.google/outreach-initiatives/google-news-initiative/how-el-pais-used-ai-make-their-comments-section-less-toxic/,Distribución,,España,Sin categoría,2019-03-21,Distribución
2019.0,Destapamos los Papeles de Panamá con 400 cerebros; la IA puede ayudarnos la próxima vez.,ICIJ,https://medium.com/jsk-class-of-2019/we-cracked-the-panama-papers-with-400-human-brains-can-ai-help-us-next-time-1f97164742a0,Previa,,Global,Sin categoría,2019-03-19,Previa
2019.0,Hacer un deepfake para aprender a detectarlos.,Reuters,https://www.pressgazette.co.uk/making-a-deepfake-how-creating-our-own-synthetic-video-helped-us-learn-to-spot-one/,Producción,,Global,Sin categoría,2019-03-11,Producción
2019.0,Cartas del CEO de GE descifradas con IA.,The Wall Street Journal,https://www.wsj.com/articles/ge-ceo-letters-decoded-shrinking-ambitions-and-disappearing-buzzwords-11551441600,Previa,,Estados Unidos,Sin categoría,2019-03-01,Previa
2019.0,Por qué creé un robot para escribir noticias.,The Guardian,https://www.theguardian.com/commentisfree/2019/feb/01/why-i-created-a-robot-to-write-news-stories,Producción,,Reino Unido,Sin categoría,2019-02-01,Producción
2019.0,Quartz AI Studio lanza una plataforma abierta para IA periodística.,Quartz,https://www.journalism.co.uk/news/quartz-ai-studio-launches-an-open-source-platform-to-help-journalists-use-machine-learning/s2/a732936/,,,Estados Unidos,Sin categoría,2019-01-08,Sin fase
2019.0,Forbes crea más herramientas con IA para sus redactores.,Forbes,https://digiday.com/media/forbes-built-a-robot-to-pre-write-articles-for-its-contributors/,,,Estados Unidos,Sin categoría,2019-01-03,Sin fase
2018.0,China lanza la primera plataforma de vídeos cortos con IA.,Xinhua News Agency,http://www.xinhuanet.com/english/2018-12/28/c_137704391.htm,Producción,,China,Sin categoría,2018-12-28,Producción
2018.0,Un vistazo a Toutiao: la plataforma china de noticias con IA.,Toutiao,https://medium.com/@chewweichun/a-look-at-toutiao-chinas-artificial-intelligence-powered-news-platform-4eef3c23b79a,,,China,Sin categoría,2018-12-01,Sin fase
2018.0,¡Tenemos malas noticias!,Texty,https://texty.org.ua/d/2018/mnews/eng/,,,Ucrania,Sin categoría,2018-11-28,Sin fase
2018.0,Cómo el WSJ forma a periodistas para detectar deepfakes.,The Wall Street Journal,https://www.niemanlab.org/2018/11/how-the-wall-street-journal-is-preparing-its-journalists-to-detect-deepfakes/,,,Estados Unidos,Sin categoría,2018-11-15,Sin fase
2018.0,El Financial Times detecta citas con demasiados hombres.,Financial Times,https://www.theguardian.com/media/2018/nov/14/financial-times-tool-warns-if-articles-quote-too-many-men,,,Reino Unido,Sin categoría,2018-11-14,Sin fase
2018.0,RADAR escribe 50.000 noticias locales en tres meses con IA.,Press Association,https://www.newsrewired.com/2018/11/07/press-associations-news-service-radar-has-written-50000-individual-local-news-stories-in-three-months-with-ai-technology/,Producción,,Reino Unido,Sin categoría,2018-11-07,Producción
2018.0,¿Cómo te hace sentir este artículo?,The New York Times,https://open.nytimes.com/how-does-this-article-make-you-feel-4684e5e9c47,,,Estados Unidos,Sin categoría,2018-10-31,Sin fase
2018.0,Reuters combina robots para analizar datos y humanos para explicarlos.,Reuters,https://www.journalism.co.uk/news/how-reuters-uses-robots-to-analyse-data-and-humans-to-tell-the-stories/s2/a730305/,,,Global,Sin categoría,2018-10-12,Sin fase
2018.0,"Voitto, el asistente inteligente de Yle, te asegura que no te pierdas nada.",Yle,https://newslab.yle.fi/blog/16T3d1e7YcuwguOk8gsq8s,,,Finlandia,Sin categoría,2018-10-10,Sin fase
2018.0,Bloomberg Media presenta The Bulletin: un feed con IA.,Bloomberg,https://www.bloombergmedia.com/press/bloomberg-medias-innovation-lab-launches-bulletin/,,,Estados Unidos,Sin categoría,2018-09-18,Sin fase
2018.0,Getty Images crea una herramienta con IA para encontrar la imagen perfecta.,Getty Images,https://www.journalism.co.uk/news/getty-images-launches-a-new-ai-tool-that-helps-publishers-find-the-right-picture-for-the-story/s2/a725797/,,,Reino Unido,Sin categoría,2018-08-06,Sin fase
2018.0,NZZ construye un muro de pago flexible con aprendizaje automático.,Neue Zürcher Zeitung,https://digiday.com/media/swiss-news-publisher-nzz-built-flexible-paywall-using-machine-learning/,Distribución,,Suiza,Sin categoría,2018-07-19,Distribución
2018.0,"Plataforma de publicación con IA «Bertie»para sugerir temas de tendencia, titulares atractivos e imágenes a periodistas y colaboradores",Forbes,Desconocido,Previa,Eficiencia producción,Estados Unidos,Texto,2018-07-01,Previa
2018.0,El NYT utiliza software para reconocer miembros del Congreso.,The New York Times,https://open.nytimes.com/how-the-new-york-times-uses-software-to-recognize-members-of-congress-29b46dd426c7,,,Estados Unidos,Sin categoría,2018-06-06,Sin fase
2018.0,Una startup de medios gana la carrera con una redacción robotizada.,JX Press,https://www.bloomberg.com/news/articles/2018-05-27/the-airline-geek-trying-to-build-a-media-giant-with-no-reporters,Producción,,Japón,Sin categoría,2018-05-27,Producción
2018.0,Hormigón y coral: IA para seguir la expansión en el mar de China Meridional.,Reuters,http://fingfx.thomsonreuters.com/gfx/rngs/CHINA-SOUTHCHINASEA-BUILDING/010070760H9/index.html,Previa,,Global,Sin categoría,2018-05-24,Previa
2018.0,Conversaciones mejores gracias a la IA.,The New York Times,https://www.blog.google/technology/ai/new-york-times-using-ai-host-better-conversations/,Producción,,Estados Unidos,Sin categoría,2018-05-23,Producción
2018.0,La nueva herramienta de Reuters ayuda a descubrir historias ocultas en los datos.,Reuters,https://www.niemanlab.org/2018/03/reuters-new-automation-tool-wants-to-help-reporters-spot-the-hidden-stories-in-their-data-but-wont-take-their-jobs/,Previa,,Global,Sin categoría,2018-05-12,Previa
2018.0,Lepra de la tierra.,Texty,https://texty.org.ua/d/2018/amber_eng/,Previa,,Ucrania,Sin categoría,2018-03-14,Previa
2018.0,Reuters apuesta fuerte por un periodismo asistido por IA.,Reuters,https://www.wired.co.uk/article/reuters-artificial-intelligence-journalism-newsroom-ai-lynx-insight,,,Global,Sin categoría,2018-03-10,Sin fase
2018.0,El WSJ desarrolla un muro de pago adaptativo tras años de pruebas.,The Wall Street Journal,https://www.niemanlab.org/2018/02/after-years-of-testing-the-wall-street-journal-has-built-a-paywall-that-bends-to-the-individual-reader/,Distribución,,Estados Unidos,Sin categoría,2018-02-22,Distribución
2018.0,Schibsted intenta predecir qué lectores pagarán.,Schibsted,https://www.niemanlab.org/2018/02/not-all-news-site-visitors-are-created-equal-schibsted-is-trying-to-predict-the-ones-who-will-pay-up/,Distribución,,Países nórdicos,Sin categoría,2018-02-12,Distribución
2018.0,"En Argentina, el nuevo verificador es un bot.",Chequeado,https://www.poynter.org/fact-checking/2018/in-argentina-fact-checkers%C2%92-latest-hire-is-a-bot/,,,Argentina,Sin categoría,2018-01-11,Sin fase
2018.0,La agencia de noticias china se reinventa con IA.,Xinhua News Agency,https://www.niemanlab.org/2018/01/chinas-news-agency-is-reinventing-itself-with-ai/,,,China,Sin categoría,2018-01-10,Sin fase
2017.0,‘My WSJ’: el WSJ personaliza la app con IA.,The Wall Street Journal,https://www.niemanlab.org/2017/12/with-my-wsj-the-wall-street-journal-makes-a-personalized-content-feed-central-to-its-app/,Distribución,,Estados Unidos,Sin categoría,2017-12-11,Distribución
2017.0,La BBC quiere saber qué quiere ver el público con IA.,BBC,https://www.theverge.com/2017/10/19/16503658/bbc-data-analytics-machine-learning-curation-tv,Distribución,,Reino Unido,Sin categoría,2017-10-19,Distribución
2017.0,El robot redactor de The Washington Post ha publicado 850 artículos en un año.,The Washington Post,https://digiday.com/media/washington-posts-robot-reporter-published-500-articles-last-year/,Producción,,Estados Unidos,Sin categoría,2017-09-14,Producción
2017.0,Entrenamos una IA para encontrar aviones espía. Mira lo que encontró.,BuzzFeed News,https://www.buzzfeednews.com/article/peteraldhous/hidden-spy-planes,Previa,,Estados Unidos,Sin categoría,2017-08-08,Previa
